PropertyMedianID,StateCode,City,Suburb,Median,UpdatedYear,UpdatedMonth,Postcode,Quater,District,No of Sales
4650,VIC,,Mortlake,177500,2017,3,,Q1,,
4653,VIC,,Morwell,180000,2017,3,,Q1,,
4656,VIC,,Mount Beauty,206000,2017,3,,Q1,,
4659,VIC,,Mount Clear,348000,2017,3,,Q1,,
4662,VIC,,Mount Dandenong,847000,2017,3,,Q1,,
4665,VIC,,Mount Duneed,440000,2017,3,,Q1,,
4668,VIC,,Mount Eliza,1150000,2017,3,,Q1,,
4671,VIC,,Mount Evelyn,600000,2017,3,,Q1,,
4674,VIC,,Mount Helen,380000,2017,3,,Q1,,
4677,VIC,,Mount Macedon,975000,2017,3,,Q1,,
4680,VIC,,Mount Martha,1161000,2017,3,,Q1,,
4683,VIC,,Mount Pleasant,342000,2017,3,,Q1,,
4686,VIC,,Mount Waverley,1368000,2017,3,,Q1,,
4689,VIC,,Mulgrave,871000,2017,3,,Q1,,
4692,VIC,,Murchison,199000,2017,3,,Q1,,
4695,VIC,,Murrumbeena,1362500,2017,3,,Q1,,
4698,VIC,,Murtoa,115000,2017,3,,Q1,,
4701,VIC,,Myrtleford,248000,2017,3,,Q1,,
4704,VIC,,Nagambie,330000,2017,3,,Q1,,
4707,VIC,,Nar Nar Goon,450000,2017,3,,Q1,,
4710,VIC,,Narre Warren,560500,2017,3,,Q1,,
4713,VIC,,Narre Warren North,1101000,2017,3,,Q1,,
4716,VIC,,Narre Warren South,587800,2017,3,,Q1,,
4719,VIC,,Nathalia,238000,2017,3,,Q1,,
4722,VIC,,Natimuk,248800,2017,3,,Q1,,
4725,VIC,,Neerim South,285000,2017,3,,Q1,,
4728,VIC,,Nerrina,585000,2017,3,,Q1,,
4731,VIC,,New Gisborne,576000,2017,3,,Q1,,
4734,VIC,,Newborough,209000,2017,3,,Q1,,
4737,VIC,,Newcomb,390000,2017,3,,Q1,,
4740,VIC,,Newhaven,389000,2017,3,,Q1,,
4743,VIC,,Newington,407500,2017,3,,Q1,,
4746,VIC,,Newlands Arm,270000,2017,3,,Q1,,
4749,VIC,,Newport,1026000,2017,3,,Q1,,
4752,VIC,,Newstead,420000,2017,3,,Q1,,
4755,VIC,,Newtown (Geelong),705000,2017,3,,Q1,,
4758,VIC,,Nhill,84000,2017,3,,Q1,,
4761,VIC,,Niddrie,1020000,2017,3,,Q1,,
4764,VIC,,Noble Park,655000,2017,3,,Q1,,
4767,VIC,,Noble Park North,604000,2017,3,,Q1,,
4770,VIC,,Norlane,260000,2017,3,,Q1,,
4773,VIC,,North Bendigo,261000,2017,3,,Q1,,
4776,VIC,,North Geelong,405000,2017,3,,Q1,,
4779,VIC,,North Melbourne,1217000,2017,3,,Q1,,
4782,VIC,,North Wonthaggi,251800,2017,3,,Q1,,
4785,VIC,,Northcote,1332500,2017,3,,Q1,,
4788,VIC,,Notting Hill,953000,2017,3,,Q1,,
4791,VIC,,Numurkah,199500,2017,3,,Q1,,
4794,VIC,,Nunawading,960000,2017,3,,Q1,,
4797,VIC,,Nyah,259500,2017,3,,Q1,,
4800,VIC,,Nyah West,145000,2017,3,,Q1,,
4803,VIC,,Nyora,375000,2017,3,,Q1,,
4806,VIC,,Oak Park,828000,2017,3,,Q1,,
4809,VIC,,Oakleigh,1030000,2017,3,,Q1,,
4812,VIC,,Oakleigh East,1150000,2017,3,,Q1,,
4815,VIC,,Oakleigh South,939800,2017,3,,Q1,,
4818,VIC,,Ocean Grove,578000,2017,3,,Q1,,
4821,VIC,,Officer,495000,2017,3,,Q1,,
4824,VIC,,Olinda,707500,2017,3,,Q1,,
4827,VIC,,Orbost,168800,2017,3,,Q1,,
4830,VIC,,Ormond,1575000,2017,3,,Q1,,
4833,VIC,,Osborne,671000,2017,3,,Q1,,
4836,VIC,,Ouyen,88000,2017,3,,Q1,,
4839,VIC,,Pakenham,438000,2017,3,,Q1,,
4842,VIC,,Paradise Beach,160000,2017,3,,Q1,,
4845,VIC,,Park Orchards,1292000,2017,3,,Q1,,
4848,VIC,,Parkdale,1326000,2017,3,,Q1,,
4851,VIC,,Parkville,2087500,2017,3,,Q1,,
4854,VIC,,Pascoe Vale,805500,2017,3,,Q1,,
4857,VIC,,Pascoe Vale South,921000,2017,3,,Q1,,
4860,VIC,,Patterson Gardens,873500,2017,3,,Q1,,
4863,VIC,,Patterson Lakes,910000,2017,3,,Q1,,
4866,VIC,,Paynesville,352500,2017,3,,Q1,,
4869,VIC,,Pearcedale,524500,2017,3,,Q1,,
4872,VIC,,Peterborough,259000,2017,3,,Q1,,
4875,VIC,,Pioneer Bay,267500,2017,3,,Q1,,
4878,VIC,,Plenty,940500,2017,3,,Q1,,
4881,VIC,,Point Cook,589400,2017,3,,Q1,,
4884,VIC,,Point Lonsdale,757500,2017,3,,Q1,,
4887,VIC,,Poowong,325000,2017,3,,Q1,,
4890,VIC,,Porepunkah,425000,2017,3,,Q1,,
4893,VIC,,Port Albert,256000,2017,3,,Q1,,
4896,VIC,,Port Fairy,477500,2017,3,,Q1,,
4899,VIC,,Port Melbourne,1455000,2017,3,,Q1,,
4902,VIC,,Portarlington,500000,2017,3,,Q1,,
4905,VIC,,Portland,218000,2017,3,,Q1,,
4908,VIC,,Portland North,350000,2017,3,,Q1,,
4911,VIC,,Portsea,1870000,2017,3,,Q1,,
4914,VIC,,Prahran,1690000,2017,3,,Q1,,
4917,VIC,,Preston,913300,2017,3,,Q1,,
4920,VIC,,Princes Hill,1720000,2017,3,,Q1,,
4923,VIC,,Pyramid Hill,115000,2017,3,,Q1,,
4926,VIC,,Quarry Hill,431300,2017,3,,Q1,,
4929,VIC,,Queenscliff,730000,2017,3,,Q1,,
4932,VIC,,Rainbow,102000,2017,3,,Q1,,
4935,VIC,,Ravenhall,729900,2017,3,,Q1,,
4938,VIC,,Rawson,148800,2017,3,,Q1,,
4941,VIC,,Raymond Island,266800,2017,3,,Q1,,
4944,VIC,,Red Cliffs,275000,2017,3,,Q1,,
4947,VIC,,Red Hill,815000,2017,3,,Q1,,
4950,VIC,,Redan,273800,2017,3,,Q1,,
4953,VIC,,Research,1146000,2017,3,,Q1,,
4956,VIC,,Reservoir,790000,2017,3,,Q1,,
4959,VIC,,Rhyll,395500,2017,3,,Q1,,
4962,VIC,,Richmond,1215000,2017,3,,Q1,,
4965,VIC,,Riddells Creek,515000,2017,3,,Q1,,
4968,VIC,,Ringwood,808000,2017,3,,Q1,,
4971,VIC,,Ringwood East,795500,2017,3,,Q1,,
4974,VIC,,Ringwood North,925000,2017,3,,Q1,,
4977,VIC,,Rippleside,620000,2017,3,,Q1,,
4980,VIC,,Robinvale,180000,2017,3,,Q1,,
4983,VIC,,Rochester,276500,2017,3,,Q1,,
4986,VIC,,Rockbank,356000,2017,3,,Q1,,
4989,VIC,,Romsey,431500,2017,3,,Q1,,
4992,VIC,,Rosanna,1110000,2017,3,,Q1,,
4995,VIC,,Rosebud,497000,2017,3,,Q1,,
4998,VIC,,Rosebud South,599500,2017,3,,Q1,,
5001,VIC,,Rosedale,233800,2017,3,,Q1,,
5004,VIC,,Rowville,800000,2017,3,,Q1,,
5007,VIC,,Roxburgh Park,468500,2017,3,,Q1,,
5010,VIC,,Rupanyup,86300,2017,3,,Q1,,
5013,VIC,,Rushworth,185000,2017,3,,Q1,,
5016,VIC,,Rutherglen,260000,2017,3,,Q1,,
5019,VIC,,Rye,650000,2017,3,,Q1,,
5022,VIC,,Safety Beach,760000,2017,3,,Q1,,
5025,VIC,,Sailors Gully,197000,2017,3,,Q1,,
5028,VIC,,Sale,315000,2017,3,,Q1,,
5031,VIC,,San Remo,496000,2017,3,,Q1,,
5034,VIC,,Sanctuary Lakes,600000,2017,3,,Q1,,
5037,VIC,,Sandhurst,695000,2017,3,,Q1,,
5040,VIC,,Sandringham,1850000,2017,3,,Q1,,
5043,VIC,,Sandy Point,414500,2017,3,,Q1,,
5046,VIC,,Sassafras,657500,2017,3,,Q1,,
5049,VIC,,Sawmill Settlement,258000,2017,3,,Q1,,
5052,VIC,,Scoresby,855300,2017,3,,Q1,,
5055,VIC,,Sea Lake,110000,2017,3,,Q1,,
5058,VIC,,Seabrook,537000,2017,3,,Q1,,
5061,VIC,,Seaford,661800,2017,3,,Q1,,
5064,VIC,,Seaholme,1000500,2017,3,,Q1,,
5067,VIC,,Sebastopol,241500,2017,3,,Q1,,
5070,VIC,,Seddon,1012500,2017,3,,Q1,,
5073,VIC,,Selby,547000,2017,3,,Q1,,
5076,VIC,,Seville,542500,2017,3,,Q1,,
5079,VIC,,Seville East,475100,2017,3,,Q1,,
5082,VIC,,Seymour,289000,2017,3,,Q1,,
5085,VIC,,Shepparton,255000,2017,3,,Q1,,
5088,VIC,,Shepparton North,368000,2017,3,,Q1,,
5091,VIC,,Shoreham,836500,2017,3,,Q1,,
5094,VIC,,Silverleaves,512500,2017,3,,Q1,,
5097,VIC,,Skenes Creek,457000,2017,3,,Q1,,
5100,VIC,,Skipton,256000,2017,3,,Q1,,
5103,VIC,,Skye,560000,2017,3,,Q1,,
5106,VIC,,Smiths Beach,462500,2017,3,,Q1,,
5109,VIC,,Soldiers Hill,417500,2017,3,,Q1,,
5112,VIC,,Somers,740000,2017,3,,Q1,,
5115,VIC,,Somerville,520000,2017,3,,Q1,,
5118,VIC,,Sorrento,1352000,2017,3,,Q1,,
5121,VIC,,South Dudley,226000,2017,3,,Q1,,
5124,VIC,,South Geelong,432500,2017,3,,Q1,,
5127,VIC,,South Kingsville,1040000,2017,3,,Q1,,
5130,VIC,,South Melbourne,1355000,2017,3,,Q1,,
5133,VIC,,South Morang,571500,2017,3,,Q1,,
5136,VIC,,South Yarra,1937500,2017,3,,Q1,,
5139,VIC,,Spotswood,956000,2017,3,,Q1,,
5142,VIC,,Spring Gully,390000,2017,3,,Q1,,
5145,VIC,,Springvale,760000,2017,3,,Q1,,
5148,VIC,,Springvale South,673500,2017,3,,Q1,,
5151,VIC,,St Albans,581000,2017,3,,Q1,,
5154,VIC,,St Albans Park,364500,2017,3,,Q1,,
5157,VIC,,St Andrews Beach,902500,2017,3,,Q1,,
5160,VIC,,St Arnaud,117500,2017,3,,Q1,,
5163,VIC,,St Helena,783500,2017,3,,Q1,,
5166,VIC,,St Kilda,1600000,2017,3,,Q1,,
5169,VIC,,St Kilda East,1695000,2017,3,,Q1,,
5172,VIC,,St Kilda West,2420000,2017,3,,Q1,,
5175,VIC,,St Leonards,432000,2017,3,,Q1,,
5178,VIC,,Stanhope,155000,2017,3,,Q1,,
5181,VIC,,Stawell,165000,2017,3,,Q1,,
5184,VIC,,Stratford,265000,2017,3,,Q1,,
5187,VIC,,Strathdale,352500,2017,3,,Q1,,
5190,VIC,,Strathfieldsaye,450000,2017,3,,Q1,,
5193,VIC,,Strathmore,1177000,2017,3,,Q1,,
5196,VIC,,Strathmore Heights,865000,2017,3,,Q1,,
5199,VIC,,Studfield,993000,2017,3,,Q1,,
5202,VIC,,Sunbury,420000,2017,3,,Q1,,
5205,VIC,,Sunderland Bay,335000,2017,3,,Q1,,
5208,VIC,,Sunnycliffs,131000,2017,3,,Q1,,
5211,VIC,,Sunset Strip,362500,2017,3,,Q1,,
5214,VIC,,Sunshine,718000,2017,3,,Q1,,
5217,VIC,,Sunshine North,665000,2017,3,,Q1,,
5220,VIC,,Sunshine West,594000,2017,3,,Q1,,
5223,VIC,,Surf Beach,435000,2017,3,,Q1,,
5226,VIC,,Surrey Hills,2130000,2017,3,,Q1,,
5229,VIC,,Swan Hill,234000,2017,3,,Q1,,
5232,VIC,,Sydenham,525000,2017,3,,Q1,,
5235,VIC,,Syndal,1445000,2017,3,,Q1,,
5238,VIC,,Tallangatta,295000,2017,3,,Q1,,
5241,VIC,,Tarneit,480500,2017,3,,Q1,,
5244,VIC,,Tatura,280000,2017,3,,Q1,,
5247,VIC,,Tawonga South,270500,2017,3,,Q1,,
5250,VIC,,Taylors Hill,665000,2017,3,,Q1,,
5253,VIC,,Taylors Lakes,665000,2017,3,,Q1,,
5256,VIC,,Tecoma,705000,2017,3,,Q1,,
5259,VIC,,Templestowe,1305000,2017,3,,Q1,,
5262,VIC,,Templestowe Lower,1128000,2017,3,,Q1,,
5265,VIC,,Terang,187500,2017,3,,Q1,,
5268,VIC,,The Basin,635000,2017,3,,Q1,,
5271,VIC,,The Patch,755000,2017,3,,Q1,,
5274,VIC,,Thomastown,608500,2017,3,,Q1,,
5277,VIC,,Thomson (Geelong),331000,2017,3,,Q1,,
5280,VIC,,Thornbury,1205500,2017,3,,Q1,,
5283,VIC,,Timboon,156800,2017,3,,Q1,,
5286,VIC,,Tongala,185000,2017,3,,Q1,,
5289,VIC,,Toongabbie,320000,2017,3,,Q1,,
5292,VIC,,Tooradin,584900,2017,3,,Q1,,
5295,VIC,,Toorak,5085000,2017,3,,Q1,,
5298,VIC,,Tootgarook,565000,2017,3,,Q1,,
5301,VIC,,Torquay,700000,2017,3,,Q1,,
5304,VIC,,Trafalgar,332000,2017,3,,Q1,,
5307,VIC,,Traralgon,291300,2017,3,,Q1,,
5310,VIC,,Traralgon East,429500,2017,3,,Q1,,
5313,VIC,,Trentham,465000,2017,3,,Q1,,
5316,VIC,,Truganina,445000,2017,3,,Q1,,
5319,VIC,,Tullamarine,641000,2017,3,,Q1,,
5322,VIC,,Tungamah,95000,2017,3,,Q1,,
5325,VIC,,Tyabb,462000,2017,3,,Q1,,
5328,VIC,,Upper Ferntree Gully,605000,2017,3,,Q1,,
5331,VIC,,Upwey,648000,2017,3,,Q1,,
5334,VIC,,Ventnor,382000,2017,3,,Q1,,
5337,VIC,,Venus Bay,257000,2017,3,,Q1,,
5340,VIC,,Vermont,1030000,2017,3,,Q1,,
5343,VIC,,Vermont South,1131000,2017,3,,Q1,,
5346,VIC,,Viewbank,920300,2017,3,,Q1,,
5349,VIC,,Violet Town,220000,2017,3,,Q1,,
5352,VIC,,Wahgunyah,270000,2017,3,,Q1,,
5355,VIC,,Wallan,376500,2017,3,,Q1,,
5358,VIC,,Wallan East,385000,2017,3,,Q1,,
5361,VIC,,Wandana Heights,580000,2017,3,,Q1,,
5364,VIC,,Wandin North,565000,2017,3,,Q1,,
5367,VIC,,Wangaratta,271300,2017,3,,Q1,,
5370,VIC,,Wantirna,870000,2017,3,,Q1,,
5373,VIC,,Wantirna South,954000,2017,3,,Q1,,
5376,VIC,,Warburton,397600,2017,3,,Q1,,
5379,VIC,,Warneet,452500,2017,3,,Q1,,
5382,VIC,,Warracknabeal,105000,2017,3,,Q1,,
5385,VIC,,Warragul,304000,2017,3,,Q1,,
5388,VIC,,Warrandyte,1112500,2017,3,,Q1,,
5391,VIC,,Warranwood,948500,2017,3,,Q1,,
5394,VIC,,Warrnambool,343500,2017,3,,Q1,,
5397,VIC,,Waterways,1100000,2017,3,,Q1,,
5400,VIC,,Watsonia,795000,2017,3,,Q1,,
5403,VIC,,Watsonia North,718500,2017,3,,Q1,,
5406,VIC,,Wattle Glen,527500,2017,3,,Q1,,
5409,VIC,,Waurn Ponds,520000,2017,3,,Q1,,
5412,VIC,,Wedderburn,136000,2017,3,,Q1,,
5415,VIC,,Weir Views,390000,2017,3,,Q1,,
5418,VIC,,Wendouree,250600,2017,3,,Q1,,
5421,VIC,,Wendouree West,180000,2017,3,,Q1,,
5424,VIC,,Werribee,435000,2017,3,,Q1,,
5427,VIC,,Werribee South,750000,2017,3,,Q1,,
5430,VIC,,Wesburn,455000,2017,3,,Q1,,
5433,VIC,,West Footscray,945000,2017,3,,Q1,,
5436,VIC,,West Melbourne,915000,2017,3,,Q1,,
5439,VIC,,West Wodonga,311500,2017,3,,Q1,,
5442,VIC,,Westall,685000,2017,3,,Q1,,
5445,VIC,,Westgarth,1312500,2017,3,,Q1,,
5448,VIC,,Westmeadows,563000,2017,3,,Q1,,
5451,VIC,,Wheelers Hill,1133000,2017,3,,Q1,,
5454,VIC,,White Hills,270000,2017,3,,Q1,,
5457,VIC,,Whittington,279000,2017,3,,Q1,,
5460,VIC,,Whittlesea,467500,2017,3,,Q1,,
5463,VIC,,Williams Landing,567100,2017,3,,Q1,,
5466,VIC,,Williamstown,1390000,2017,3,,Q1,,
5469,VIC,,Williamstown North,1400500,2017,3,,Q1,,
5472,VIC,,Wimbledon Heights,310000,2017,3,,Q1,,
5475,VIC,,Winchelsea,305000,2017,3,,Q1,,
5478,VIC,,Windsor,1500000,2017,3,,Q1,,
5481,VIC,,Winter Valley,373500,2017,3,,Q1,,
5484,VIC,,Wodonga,335000,2017,3,,Q1,,
5487,VIC,,Wollert,491000,2017,3,,Q1,,
5490,VIC,,Wonga Park,962500,2017,3,,Q1,,
5493,VIC,,Wonthaggi,322300,2017,3,,Q1,,
5496,VIC,,Woodend,538500,2017,3,,Q1,,
5499,VIC,,Woolamai Waters,407000,2017,3,,Q1,,
5502,VIC,,Woori Yallock,429000,2017,3,,Q1,,
5505,VIC,,Wurruk,220000,2017,3,,Q1,,
5508,VIC,,Wy Yung,367500,2017,3,,Q1,,
5511,VIC,,Wye River,755000,2017,3,,Q1,,
5514,VIC,,Wyndham Vale,389600,2017,3,,Q1,,
5517,VIC,,Yackandandah,412500,2017,3,,Q1,,
5520,VIC,,Yallambie,735000,2017,3,,Q1,,
5523,VIC,,Yallourn North,185000,2017,3,,Q1,,
5526,VIC,,Yarra Glen,600000,2017,3,,Q1,,
5529,VIC,,Yarra Junction,514500,2017,3,,Q1,,
5532,VIC,,Yarragon,307500,2017,3,,Q1,,
5535,VIC,,Yarram,157500,2017,3,,Q1,,
5538,VIC,,Yarraville,987000,2017,3,,Q1,,
5541,VIC,,Yarrawonga,295000,2017,3,,Q1,,
5544,VIC,,Yea,370000,2017,3,,Q1,,
5547,VIC,,Yinnar,221300,2017,3,,Q1,,
3250,VIC,,Abbotsford,1270000,2017,6,,Q2,,
3253,VIC,,Aberfeldie,1315000,2017,6,,Q2,,
3256,VIC,,Aintree,570000,2017,6,,Q2,,
3259,VIC,,Aireys Inlet,735000,2017,6,,Q2,,
3262,VIC,,Airport West,866000,2017,6,,Q2,,
3265,VIC,,Albanvale,525800,2017,6,,Q2,,
3268,VIC,,Albert Park,2130000,2017,6,,Q2,,
3271,VIC,,Albion,716000,2017,6,,Q2,,
3274,VIC,,Alexandra,217500,2017,6,,Q2,,
3277,VIC,,Alfredton,434300,2017,6,,Q2,,
3280,VIC,,Allansford,247500,2017,6,,Q2,,
3283,VIC,,Alphington,1805000,2017,6,,Q2,,
3286,VIC,,Altona,853000,2017,6,,Q2,,
3289,VIC,,Altona East,900000,2017,6,,Q2,,
3292,VIC,,Altona Meadows,582500,2017,6,,Q2,,
3295,VIC,,Altona North,826000,2017,6,,Q2,,
3298,VIC,,Anglesea,815000,2017,6,,Q2,,
3301,VIC,,Apollo Bay,542000,2017,6,,Q2,,
3304,VIC,,Ararat,195000,2017,6,,Q2,,
3307,VIC,,Ardeer,645000,2017,6,,Q2,,
3310,VIC,,Armadale,2500000,2017,6,,Q2,,
3313,VIC,,Armstrong Creek,475000,2017,6,,Q2,,
3316,VIC,,Ascot (Bendigo),315000,2017,6,,Q2,,
3319,VIC,,Ascot Vale,1200000,2017,6,,Q2,,
3322,VIC,,Ashburton,1825000,2017,6,,Q2,,
3325,VIC,,Ashwood,1350000,2017,6,,Q2,,
3328,VIC,,Aspendale,1215000,2017,6,,Q2,,
3331,VIC,,Aspendale Gardens,911000,2017,6,,Q2,,
3334,VIC,,Attwood,687500,2017,6,,Q2,,
3337,VIC,,Avenel,338000,2017,6,,Q2,,
3340,VIC,,Avoca,220000,2017,6,,Q2,,
3343,VIC,,Avondale Heights,864000,2017,6,,Q2,,
3346,VIC,,Bacchus Marsh,393000,2017,6,,Q2,,
3349,VIC,,Badger Creek,450000,2017,6,,Q2,,
3352,VIC,,Bairnsdale,270000,2017,6,,Q2,,
3355,VIC,,Balaclava,1427800,2017,6,,Q2,,
3358,VIC,,Balcombe,1107500,2017,6,,Q2,,
3361,VIC,,Ballan,393500,2017,6,,Q2,,
3364,VIC,,Ballarat Central,410000,2017,6,,Q2,,
3367,VIC,,Ballarat East,300000,2017,6,,Q2,,
3370,VIC,,Ballarat North,335000,2017,6,,Q2,,
3373,VIC,,Balnarring,840000,2017,6,,Q2,,
3376,VIC,,Balnarring Beach,890000,2017,6,,Q2,,
3379,VIC,,Balwyn,2280000,2017,6,,Q2,,
3382,VIC,,Balwyn North,1900000,2017,6,,Q2,,
3385,VIC,,Bannockburn,425000,2017,6,,Q2,,
3388,VIC,,Baranduda,361500,2017,6,,Q2,,
3391,VIC,,Barnawartha,315000,2017,6,,Q2,,
3394,VIC,,Barwon Heads,935000,2017,6,,Q2,,
3397,VIC,,Baxter,536000,2017,6,,Q2,,
3400,VIC,,Bayswater,815300,2017,6,,Q2,,
3403,VIC,,Bayswater North,746000,2017,6,,Q2,,
3406,VIC,,Beaconsfield,719000,2017,6,,Q2,,
3409,VIC,,Beaconsfield Upper,717000,2017,6,,Q2,,
3412,VIC,,Beaufort,210000,2017,6,,Q2,,
3415,VIC,,Beaumaris,1510000,2017,6,,Q2,,
3418,VIC,,Beechworth,360000,2017,6,,Q2,,
3421,VIC,,Belgrave,605000,2017,6,,Q2,,
3424,VIC,,Belgrave South,706300,2017,6,,Q2,,
3427,VIC,,Bell Park,385000,2017,6,,Q2,,
3430,VIC,,Bell Post Hill,410000,2017,6,,Q2,,
3433,VIC,,Bellfield (Greater Melbourne),877000,2017,6,,Q2,,
3436,VIC,,Belmont,473000,2017,6,,Q2,,
3439,VIC,,Benalla,225000,2017,6,,Q2,,
3442,VIC,,Bendigo,380000,2017,6,,Q2,,
3445,VIC,,Bentleigh,1361000,2017,6,,Q2,,
3448,VIC,,Bentleigh East,1251000,2017,6,,Q2,,
3451,VIC,,Berwick,670000,2017,6,,Q2,,
3454,VIC,,Beveridge,532000,2017,6,,Q2,,
3457,VIC,,Birchip,135000,2017,6,,Q2,,
3460,VIC,,Birregurra,400000,2017,6,,Q2,,
3463,VIC,,Bittern,520000,2017,6,,Q2,,
3466,VIC,,Black Hill,377500,2017,6,,Q2,,
3469,VIC,,Black Rock,2010000,2017,6,,Q2,,
3472,VIC,,Blackburn,1410500,2017,6,,Q2,,
3475,VIC,,Blackburn North,1118000,2017,6,,Q2,,
3478,VIC,,Blackburn South,1262500,2017,6,,Q2,,
3481,VIC,,Blackwood,328500,2017,6,,Q2,,
3484,VIC,,Blairgowrie,775000,2017,6,,Q2,,
3487,VIC,,Blind Bight,450000,2017,6,,Q2,,
3490,VIC,,Bonbeach,850000,2017,6,,Q2,,
3493,VIC,,Bonnie Doon,402500,2017,6,,Q2,,
3496,VIC,,Boort,300000,2017,6,,Q2,,
3499,VIC,,Boronia,702500,2017,6,,Q2,,
3502,VIC,,Botanic Ridge,700000,2017,6,,Q2,,
3505,VIC,,Box Hill,1760000,2017,6,,Q2,,
3508,VIC,,Box Hill North,1326500,2017,6,,Q2,,
3511,VIC,,Box Hill South,1420000,2017,6,,Q2,,
3514,VIC,,Braybrook,780000,2017,6,,Q2,,
3517,VIC,,Breakwater,330000,2017,6,,Q2,,
3520,VIC,,Briar Hill,785000,2017,6,,Q2,,
3523,VIC,,Bright,549000,2017,6,,Q2,,
3526,VIC,,Brighton,2800000,2017,6,,Q2,,
3529,VIC,,Brighton East,1958000,2017,6,,Q2,,
3532,VIC,,Broadford,285000,2017,6,,Q2,,
3535,VIC,,Broadmeadows,518000,2017,6,,Q2,,
3538,VIC,,Brookfield,400000,2017,6,,Q2,,
3541,VIC,,Brooklyn,735000,2017,6,,Q2,,
3544,VIC,,Brown Hill,400000,2017,6,,Q2,,
3547,VIC,,Brunswick,1167500,2017,6,,Q2,,
3550,VIC,,Brunswick East,1185000,2017,6,,Q2,,
3553,VIC,,Brunswick West,1100000,2017,6,,Q2,,
3556,VIC,,Bulleen,1276500,2017,6,,Q2,,
3559,VIC,,Bundalong,510000,2017,6,,Q2,,
3562,VIC,,Bundoora,755000,2017,6,,Q2,,
3565,VIC,,Buninyong,510000,2017,6,,Q2,,
3568,VIC,,Bunyip,415000,2017,6,,Q2,,
3571,VIC,,Burnley,1433800,2017,6,,Q2,,
3574,VIC,,Burnside,550000,2017,6,,Q2,,
3577,VIC,,Burnside Heights,571300,2017,6,,Q2,,
3580,VIC,,Burwood,1330000,2017,6,,Q2,,
3583,VIC,,Burwood East,1185500,2017,6,,Q2,,
3586,VIC,,Cairnlea,715500,2017,6,,Q2,,
3589,VIC,,California Gully,235000,2017,6,,Q2,,
3592,VIC,,Camberwell,2050000,2017,6,,Q2,,
3595,VIC,,Campbellfield,447000,2017,6,,Q2,,
3598,VIC,,Campbells Creek,427500,2017,6,,Q2,,
3601,VIC,,Camperdown,259500,2017,6,,Q2,,
3604,VIC,,Canadian,335800,2017,6,,Q2,,
3607,VIC,,Canterbury,2830000,2017,6,,Q2,,
3610,VIC,,Cape Paterson,410000,2017,6,,Q2,,
3613,VIC,,Cape Schanck,780000,2017,6,,Q2,,
3616,VIC,,Capel Sound,542500,2017,6,,Q2,,
3619,VIC,,Cardigan Village,500000,2017,6,,Q2,,
3622,VIC,,Carisbrook,360000,2017,6,,Q2,,
3625,VIC,,Carlton,1565000,2017,6,,Q2,,
3628,VIC,,Carlton North,1525500,2017,6,,Q2,,
3631,VIC,,Carnegie,1430000,2017,6,,Q2,,
3634,VIC,,Caroline Springs,585000,2017,6,,Q2,,
3637,VIC,,Carrum,881000,2017,6,,Q2,,
3640,VIC,,Carrum Downs,519800,2017,6,,Q2,,
3643,VIC,,Casterton,119500,2017,6,,Q2,,
3646,VIC,,Castlemaine,422000,2017,6,,Q2,,
3649,VIC,,Caulfield,1885000,2017,6,,Q2,,
3652,VIC,,Caulfield East,1550000,2017,6,,Q2,,
3655,VIC,,Caulfield North,2063300,2017,6,,Q2,,
3658,VIC,,Caulfield South,1675000,2017,6,,Q2,,
3661,VIC,,Chadstone,1100000,2017,6,,Q2,,
3664,VIC,,Charlton,113000,2017,6,,Q2,,
3667,VIC,,Chelsea,885000,2017,6,,Q2,,
3670,VIC,,Chelsea Heights,687500,2017,6,,Q2,,
3673,VIC,,Cheltenham,1188500,2017,6,,Q2,,
3676,VIC,,Cheltenham East,1000000,2017,6,,Q2,,
3679,VIC,,Cheltenham North,1010000,2017,6,,Q2,,
3682,VIC,,Chiltern,207500,2017,6,,Q2,,
3685,VIC,,Chirnside Park,762500,2017,6,,Q2,,
3688,VIC,,Churchill,165000,2017,6,,Q2,,
3691,VIC,,Clarinda,900000,2017,6,,Q2,,
3694,VIC,,Clayton,1200000,2017,6,,Q2,,
3697,VIC,,Clayton North,1169500,2017,6,,Q2,,
3700,VIC,,Clayton South,840000,2017,6,,Q2,,
3703,VIC,,Clifton Hill,1420000,2017,6,,Q2,,
3706,VIC,,Clifton Springs,437500,2017,6,,Q2,,
3709,VIC,,Clunes,196000,2017,6,,Q2,,
3712,VIC,,Clyde,479000,2017,6,,Q2,,
3715,VIC,,Clyde North,440000,2017,6,,Q2,,
3718,VIC,,Cobden,223500,2017,6,,Q2,,
3721,VIC,,Cobram,250000,2017,6,,Q2,,
3724,VIC,,Coburg,1005000,2017,6,,Q2,,
3727,VIC,,Coburg East,882500,2017,6,,Q2,,
3730,VIC,,Coburg North,840000,2017,6,,Q2,,
3733,VIC,,Cockatoo,530000,2017,6,,Q2,,
3736,VIC,,Cohuna,217500,2017,6,,Q2,,
3739,VIC,,Colac,295000,2017,6,,Q2,,
3742,VIC,,Coldstream,595000,2017,6,,Q2,,
3745,VIC,,Coleraine,125000,2017,6,,Q2,,
3748,VIC,,Collingwood,1207500,2017,6,,Q2,,
3751,VIC,,Connewarre,1000000,2017,6,,Q2,,
3754,VIC,,Coolaroo,385000,2017,6,,Q2,,
