SchoolCode,SchoolName,SchoolType,Suburb,StateCode,Postcode,Longitude,Latitude,SchoolAddress,SchoolID
"5423","Kirton Point Children's Ctr Occ Care","Occasional Care in Preschools","Port Lincoln","SA","5606",135.867515,-34.731447,"63 Stevenson Street",5960
"5424","Trinity Gardens Chn Ctr Occ Care","Occasional Care in Preschools","Trinity Gardens","SA","5068",138.641783,-34.907992,"160 Portrush Road",5962
"5436","Morphett Vale PS - Occasional Care","Occasional Care in Preschools","Morphett Vale","SA","5162",138.515364,-35.111314,"Lawrence Street",5984
"5437","John Hartley Sch Child Cent Occ Care","Occasional Care in Preschools","Smithfield Plains","SA","5114",138.672641,-34.679553,"199 Peachey Road",5986
"5442","Parks Children's Ctr Occasional Care","Occasional Care in Preschools","Angle Park","SA","5010",138.557299,-34.858364,"Trafford Street",5996
"5455","Lake Windemere B-7 Child Ct Occ Care","Occasional Care in Preschools","Salisbury North","SA","5108",138.620474,-34.740607,"17 Uraidla Avenue",6018
"5465","Lockleys Children's Centre Occ Care","Occasional Care in Preschools","Lockleys","SA","5032",138.537668,-34.920591,"57 Malurus Avenue",6033
"5484","Port Broughton Kindergarten Occ Care","Occasional Care in Preschools","Port Broughton","SA","5522",137.931338,-33.603283,"Cnr South Tce & Kadina Rd",6052
"5485","Moonta Kindergarten Occ Care","Occasional Care in Preschools","Moonta","SA","5558",137.590995,-34.071329,"Blanche Terrace",6054
"5487","Mallala Preschool Occ Care","Occasional Care in Preschools","Mallala","SA","5502",138.510525,-34.434403,"28 Owen Road",6056
"5488","Elizabeth Downs CPC Occ Care","Occasional Care in Preschools","Elizabeth Downs","SA","5113",138.694605,-34.698977,"Heard Street",6058
"5489","Berri Community Preschool Occ Care","Occasional Care in Preschools","Berri","SA","5343",140.600482,-34.281067,"1A Fiedler Street",6060
"5490","Poonindie Early Childhood Occ Care","Occasional Care in Preschools","Poonindie","SA","5607",135.881095,-34.580807,"Hirschausen Road",6062
"5491","Lock Early Learning Centre Occ Care","Occasional Care in Preschools","Lock","SA","5633",135.757148,-33.566136,"West Terrace",6064
"5494","Seaford Rise Kgn Occasional Care","Occasional Care in Preschools","Seaford Rise","SA","5169",138.487121,-35.200073,"178 Grand Boulevard",6067
"5499","Millicent North Kgn Occasional Care","Occasional Care in Preschools","Millicent","SA","5280",140.3482115,-37.59321211,"18 Ridge Terrace",6077
"5508","Seaton Children's Centre Occ Care","Occasional Care in Preschools","Seaton","SA","5023",138.519606,-34.895933,"54 Squires Avenue",6093
"5510","Paradise Kindergarten Occ Care","Occasional Care in Preschools","Paradise","SA","5075",138.660497,-34.870773,"21A Lincoln Road",6096
"5511","Hallett Cove Preschool Occ Care","Occasional Care in Preschools","Hallett Cove","SA","5158",138.517799,-35.075678,"15 Zwerner Drive",6099
"5512","Cambrai Preschool Occasional Care","Occasional Care in Preschools","Cambrai","SA","5353",139.281378,-34.652367,"Main Road",6101
"5513","Hendon Preschool Occasional Care","Occasional Care in Preschools","Royal Park","SA","5014",138.511238,-34.877025,"Cedar Avenue",6104
"5514","Loxton North Preschool Occ Care","Occasional Care in Preschools","Loxton North","SA","5333",140.624328,-34.413133,"Balfour-Ogilvy Road",6105
"5611","Holden Hill Kindergarten Occ Care","Occasional Care in Preschools","Holden Hill","SA","5088",138.671428,-34.854119,"80 Valiant Road",6199
"5614","Point Pearce Occasional Care","Occasional Care in Preschools","Point Pearce","SA","5573",137.50862,-34.440523,"Parrys Avenue",6203
"5967","Ardtornish Occasional Care","Occasional Care in Preschools","St Agnes","SA","5097",138.704599,-34.833595,"2 Saarinen Avenue",6426
"5968","Ngura Yadurirn Occasional Care","Occasional Care in Preschools","Ceduna","SA","5690",133.669533,-32.138886,"2 Kelly Street",6427
"5969","Gabmididi Manoo Occasional Care","Occasional Care in Preschools","Whyalla Norrie","SA","5608",137.542801,-33.026448,"Cnr Clutterbuck St & Hincks Ave",6428
"5974","Taikurrendi Child and Family Ctr Occ","Occasional Care in Preschools","Christies Beach","SA","5165",138.480271,-35.137434,"8 Price Street",6431
"5975","Elizabeth Grove Child Ctr Occ Care","Occasional Care in Preschools","Elizabeth Grove","SA","5112",138.670909,-34.731637,"20 Haynes Street",6432
"5986","Andamooka Occasional Care","Occasional Care in Preschools","Andamooka","SA","5722",137.167482,-30.450885,"",6437
"6216","Eudunda Community Preschool Occ Care","Occasional Care in Preschools","Eudunda","SA","5374",139.09133,-34.180855,"Morgan Road",6607
"6217","Sir Thomas Playford Kgtn Occ Care","Occasional Care in Preschools","Elizabeth South","SA","5112",138.66211,-34.73111,"Chivell Street",6609
"6235","Gawler & District Occasional Care","Occasional Care in Preschools","Evanston","SA","5116",138.73597,-34.624754,"Barnet Road",6629
"6236","Riverview Preschool Centre Occ Care","Occasional Care in Preschools","Salisbury Downs","SA","5108",138.614056,-34.767602,"44-48 Riverview Drive",6631
"6238","Ingle Farm Community Kgtn Occ Care","Occasional Care in Preschools","Ingle Farm","SA","5098",138.64324415,-34.82783164,"2 Belalie Road",6633
"6239","Kapunda Kindergarten Occ Care","Occasional Care in Preschools","Kapunda","SA","5373",138.912873,-34.339059,"Beck Street",6635
"6240","Lantana Kindergarten Occ Care","Occasional Care in Preschools","Parafield Gardens","SA","5107",138.606346,-34.788648,"45 Lantana Drive",6636
"6241","Mark Oliphant College CPC Occ Care","Occasional Care in Preschools","Munno Para","SA","5115",138.683575,-34.665475,"99 Douglas Drive",6637
"6242","Burton Park Preschool Occ Care","Occasional Care in Preschools","Burton","SA","5110",138.597764,-34.741477,"30 Brookfield Avenue",6639
"6244","The Hub Preschool Occ Care","Occasional Care in Preschools","Aberfoyle Park","SA","5159",138.59404,-35.078096,"Hub Drive",6641
"6245","Aldinga Beach Children's CtrOcc Care","Occasional Care in Preschools","Aldinga","SA","5173",138.461849,-35.268942,"Quinliven Road",6643
"6246","Bains Road Preschool Occ Care","Occasional Care in Preschools","Morphett Vale","SA","5162",138.542368,-35.114397,"10 Gum Court",6644
"6247","Christie Downs Kindergarten Occ Care","Occasional Care in Preschools","Christie Downs","SA","5164",138.491504,-35.131159,"14 Charles Street",6646
"6248","Christies North Kgtn Occ Care","Occasional Care in Preschools","Christies Beach","SA","5165",138.482217,-35.131683,"27 Shepherd Road",6647
"6249","Darlington Kindergarten Occ Care","Occasional Care in Preschools","Seacombe Gardens","SA","5047",138.547363,-35.026403,"12A Kurrajong Place",6649
"6251","Mitchell Park Kindergarten Occ Care","Occasional Care in Preschools","Mitchell Park","SA","5043",138.564923,-35.01215,"Lanark Avenue",6651
"6253","Strathalbyn Kindergarten Occ Care","Occasional Care in Preschools","Strathalbyn","SA","5255",138.886856,-35.260713,"9 Coronation Road",6653
"6254","Woodend Children's Centre Occ Care","Occasional Care in Preschools","Sheidow Park","SA","5158",138.53526,-35.080114,"20 Bathbank Crescent",6654
"6255","Agnes Goode Kgtn Occ Care","Occasional Care in Preschools","Stepney","SA","5069",138.627534,-34.910867,"7 Cornish Street",6656
"6258","Highbury Children's Centre Occ Care","Occasional Care in Preschools","Highbury","SA","5089",138.708684,-34.848678,"46 Beckman Avenue",6658
"6260","Mount Pleasant & Dist Kgtn Occ Care","Occasional Care in Preschools","Mount Pleasant","SA","5235",139.050687,-34.775792,"11 Saleyard Road",6660
"6261","Woodside Presc Playcentre Occ Care","Occasional Care in Preschools","Woodside","SA","5244",138.87732,-34.952743,"12 Moffett Street",6662
"6264","Blair Athol North Chn Ctr Occ Care","Occasional Care in Preschools","Blair Athol","SA","5084",138.598933,-34.853585,"Stanley Avenue",6665
"6265","Torrensville Preschool Ctr Occ Care","Occasional Care in Preschools","Torrensville","SA","5031",138.556262,-34.918993,"93A Ashley Street",6666
"6266","Kurralta Park Comm Kgtn Occ Care","Occasional Care in Preschools","Marleston","SA","5033",138.567311,-34.946429,"35 Barwell Avenue",6667
"6267","Lucy Morice Kindergarten Occ Care","Occasional Care in Preschools","North Adelaide","SA","5006",138.607026,-34.906193,"80 Sussex Street",6668
"6268","Pennington Kindergarten Occ Care","Occasional Care in Preschools","Pennington","SA","5013",138.53280363,-34.8637802,"15A Northgate Street",6669
"6269","West Lakes Kgtn & ECC Occ Care","Occasional Care in Preschools","West Lakes","SA","5021",138.492429,-34.894098,"294 Sportsmans Drive",6670
"6272","Klemzig Kindergarten Occ Care","Occasional Care in Preschools","Klemzig","SA","5087",138.640766,-34.873614,"35-37 Hender Avenue",6672
"6273","Prospect Kindergarten Occ Care","Occasional Care in Preschools","Prospect","SA","5082",138.586853,-34.874026,"352 Regency Road",6673
"6274","Dover Kindergarten Occ Care","Occasional Care in Preschools","South Brighton","SA","5048",138.529534,-35.025119,"37 Broadway",6674
"6275","Gladigau Park Kindergarten Occ Care","Occasional Care in Preschools","Mount Gambier","SA","5290",140.795285,-37.813365,"3 Gladigau Road",6675
"6277","Michelle DeGaris Mem Kgtn Occ Care","Occasional Care in Preschools","Naracoorte","SA","5271",140.749908,-36.960995,"10 Price Ave",6676
"6281","Crystal Brook Kindergarten Occ Care","Occasional Care in Preschools","Crystal Brook","SA","5523",138.213558,-33.352351,"Mais Terrace",6678
"6282","Kimba Community Kgtn Occ Care","Occasional Care in Preschools","Kimba","SA","5641",136.417408,-33.138822,"30-32 Park Terrace",6679
"6286","Streaky Bay Children's Ctr Occ Care","Occasional Care in Preschools","Streaky Bay","SA","5680",134.213392,-32.797928,"Montgomerie Terrace",6681
"6287","Coonalpyn & Districts Occ Care","Occasional Care in Preschools","Coonalpyn","SA","5265",139.85272,-35.698582,"Coombe Terrace",6682
"6432","Norrie Stuart Occasional Care","Occasional Care in Preschools","Whyalla Norrie","SA","5608",137.530997,-33.038562,"4 Dowd Street",6705
"6440","McRitchie Crescent Occasional Care","Occasional Care in Preschools","Whyalla Stuart","SA","5608",137.527249,-33.022697,"55 McRitchie Crescent",6710
"6441","Lyndoch Valley Occasional Care","Occasional Care in Preschools","Lyndoch","SA","5351",138.885491,-34.60431,"8 William Street",6711
"6623","Minlaton District ELC Occ Care","Occasional Care in Preschools","Minlaton","SA","5575",137.592575,-34.769286,"1 West Terrace",6817
"6671","Davison Street Occasional Care","Occasional Care in Preschools","Whyalla Norrie","SA","5608",137.539394,-33.019958,"Davison Street",6856
"6708","Port Augusta Children's Ctr Occ Care","Occasional Care in Preschools","Port Augusta","SA","5700",137.767809,-32.491974,"Rupert Street",6885
"6749","Lameroo & Dist Kindergarten Occ Care","Occasional Care in Preschools","Lameroo","SA","5302",140.523108,-35.329955,"192 Bews Terrace",6910
"6774","Willsden CSC Occasional Care","Occasional Care in Preschools","Port Augusta","SA","5700",137.781484,-32.508341,"41 View Street",6922
"6778","Callington Kgtn Occasional Care","Occasional Care in Preschools","Callington","SA","5254",139.039616,-35.114716,"North Terrace",6923
"6779","Dorothy Hughes Occasional Care","Occasional Care in Preschools","Salisbury North","SA","5108",138.635234,-34.75317,"Rolleston Ave",6924
"6780","Elizabeth East Occasional Care","Occasional Care in Preschools","Elizabeth East","SA","5112",138.679531,-34.724673,"90 Hornet Crescent",6925
"6811","Whyalla Stuart Kgtn Occasional Care","Occasional Care in Preschools","Whyalla Stuart","SA","5608",137.523723,-33.027246,"24 Ramsay Street",6939
"6891","Kalangadoo Kgtn Occasional Care","Occasional Care in Preschools","Kalangadoo","SA","5278",140.695568,-37.564684,"48B Kangaroo Flat Road",6991
"6892","Hamley Bridge Occasional Care","Occasional Care in Preschools","Hamley Bridge","SA","5401",138.68144,-34.353453,"Recreation Park",6992
"6965","Coomandook & Districts Kgn Occ Care","Occasional Care in Preschools","Coomandook","SA","5261",139.708742,-35.475958,"Dukes Highway",7036
"6966","Ardrossan & Districts Kgn Occ Care","Occasional Care in Preschools","Ardrossan","SA","5571",137.916136,-34.421705,"1 West Terrace",7037
"6967","Port Wakefield Kindergarten Occ Care","Occasional Care in Preschools","Port Wakefield","SA","5550",138.149243,-34.187364,"Thomas Crescent",7038
"6968","Meadows & Districts Kgn Occ Care","Occasional Care in Preschools","Meadows","SA","5201",138.758032,-35.180922,"49 Mawson Road",7039
"6969","Barmera Kindergarten Occasional Care","Occasional Care in Preschools","Barmera","SA","5345",140.469403,-34.251996,"Amy Street",7040
"6970","Melaleuca Park Kindergarten Occ Care","Occasional Care in Preschools","Mount Gambier","SA","5290",140.794392,-37.841094,"Boandik Terrace",7041
"6971","Tinyeri Children's Ctr Occ Care","Occasional Care in Preschools","Murray Bridge","SA","5253",139.282374,-35.132254,"65 Jarvis Avenue",7042
"6972","Quorn Kindergarten Occasional Care","Occasional Care in Preschools","Quorn","SA","5433",138.043127,-32.348219,"3 Second Street",7043
"6973","Cowandilla Children's Ctr Occ Care","Occasional Care in Preschools","Cowandilla","SA","5033",138.559877,-34.93416,"21 Jenkins Street",7044
"6974","North Haven Kindergarten Occ Care","Occasional Care in Preschools","North Haven","SA","5018",138.495812,-34.788674,"Sir Ewen Waterman Avenue",7045
"6975","Glencoe & District Kgn Occ Care","Occasional Care in Preschools","Glencoe","SA","5291",140.594383,-37.669641,"135 Kirrup Road",7046
"6977","Woodcroft Heights Children's Ctr Occ","Occasional Care in Preschools","Woodcroft","SA","5162",138.556962,-35.106587,"25 Investigator Drive",7048
"6988","Wudinna Occasional Care","Occasional Care in Preschools","Wudinna","SA","5652",135.462099,-33.043444,"Oswald Street",7059
"6995","Gladstone Occasional Care","Occasional Care in Preschools","Gladstone","SA","5473",138.359475,-33.268649,"James Street",7062
"6996","Orroroo Occasional Care","Occasional Care in Preschools","Orroroo","SA","5431",138.613402,-32.728529,"West Terrace",7063
"6997","Brinkworth Occasional Care","Occasional Care in Preschools","Brinkworth","SA","5464",138.404018,-33.687185,"Belling Street",7064
"6998","Swan Reach Occasional Care","Occasional Care in Preschools","Swan Reach","SA","5354",139.598757,-34.570692,"Showground Road",7065
"2703","The Cherubim Early Learning & Care","Private CCCs","Paralowie","SA","5108",138.603149,-34.765425,"254 Kings Road",3730
"2710","Cheeky Monkey's ELC Child Care","Private CCCs","Salisbury East","SA","5109",138.656381,-34.794004,"24 Keller Road",3743
"2712","Kindy Patch Salisbury Heights","Private CCCs","Salisbury Heights","SA","5109",138.673403,-34.768034,"41 The Grove Way",3747
"2738","Goodstart EL Pooraka","Private CCCs","Pooraka","SA","5095",138.622631,-34.823483,"124 Henderson Avenue",3760
"2739","Goodstart EL Penfield","Private CCCs","Penfield","SA","5121",138.630146,-34.691485,"201 Argent Road",3762
"2742","Highway CC & Early Learning Centre","Private CCCs","Salisbury Downs","SA","5108",138.628767,-34.775925,"267 Salisbury Highway",3766
"3004","Community Kids McLaren Vale Early Ed","Private CCCs","McLaren Vale","SA","5171",138.534132,-35.212138,"224-226 Main Road",3941
"3006","Goodstart EL Aberfoyle Pk","Private CCCs","Aberfoyle Park","SA","5159",138.584405,-35.080661,"1 Windebanks Road",3945
"3007","Goodstart EL Sheidow Park Young St","Private CCCs","Sheidow Park","SA","5158",138.536281,-35.076802,"1A Young Street",3948
"3012","Montessori Children's Ctr Seacliff","Private CCCs","Seacliff","SA","5049",138.521783,-35.034383,"41 Kauri Parade",3955
"3028","Community Kids Blossomvale Early Ed","Private CCCs","McLaren Vale","SA","5171",138.5441624,-35.220238,"1 Aldersey Street",3977
"3029","Stepping Stone Kidman Park Childcare","Private CCCs","Kidman Park","SA","5025",138.5288423,-34.906924,"346 Grange Road",3979
"3030","Chancery Lane Montessori Preschool","Private CCCs","Adelaide","SA","5000",138.603199,-34.92934,"21 Chancery Lane",3981
