Postcode,Suburb,City,State,StateCode,Type Of Property,Rental Median Value,RentalID
"2835","Cubba","Sydney","New South Wales","NSW","1 BR Flat",120,12324
"2871","Jemalong","Sydney","New South Wales","NSW","1 BR Flat",300,12709
"2871","Mulyandry","Sydney","New South Wales","NSW","1 BR Flat",300,12712
"2871","Grawlin","Sydney","New South Wales","NSW","1 BR Flat",300,12715
"2871","Gunning Gap","Sydney","New South Wales","NSW","1 BR Flat",300,12718
"2871","Ooma","Sydney","New South Wales","NSW","1 BR Flat",300,12721
"2871","Wirrinya","Sydney","New South Wales","NSW","1 BR Flat",300,12724
"2871","Yarragong","Sydney","New South Wales","NSW","1 BR Flat",300,12727
"2871","Warroo","Sydney","New South Wales","NSW","1 BR Flat",300,12730
"2871","Weelong","Sydney","New South Wales","NSW","1 BR Flat",300,12733
"2871","Garema","Sydney","New South Wales","NSW","1 BR Flat",300,12736
"2871","Bundaburrah","Sydney","New South Wales","NSW","1 BR Flat",300,12739
"2871","Calarie","Sydney","New South Wales","NSW","1 BR Flat",300,12742
"2871","Bandon","Sydney","New South Wales","NSW","1 BR Flat",300,12745
"2871","Bedgerebong","Sydney","New South Wales","NSW","1 BR Flat",300,12748
"2871","Carrawabbity","Sydney","New South Wales","NSW","1 BR Flat",300,12751
"2871","Fairholme","Sydney","New South Wales","NSW","1 BR Flat",300,12754
"2871","Forbes","Sydney","New South Wales","NSW","1 BR Flat",300,12757
"2871","Corinella","Sydney","New South Wales","NSW","1 BR Flat",300,12760
"2871","Cumbijowa","Sydney","New South Wales","NSW","1 BR Flat",300,12763
"2480","Nightcap","Sydney","New South Wales","NSW","1 BR Flat",200,7546
"2480","Nimbin","Sydney","New South Wales","NSW","1 BR Flat",200,7551
"2480","Monaltrie","Sydney","New South Wales","NSW","1 BR Flat",200,7556
"2480","Mountain Top","Sydney","New South Wales","NSW","1 BR Flat",200,7561
"2480","Repentance Creek","Sydney","New South Wales","NSW","1 BR Flat",200,7566
"2480","Richmond Hill","Sydney","New South Wales","NSW","1 BR Flat",200,7571
"2480","North Lismore","Sydney","New South Wales","NSW","1 BR Flat",200,7576
"2480","Numulgi","Sydney","New South Wales","NSW","1 BR Flat",200,7581
"2480","Modanville","Sydney","New South Wales","NSW","1 BR Flat",200,7586
"2480","Lismore","Sydney","New South Wales","NSW","1 BR Flat",200,7591
"2480","Lismore Heights","Sydney","New South Wales","NSW","1 BR Flat",200,7596
"2480","Lillian Rock","Sydney","New South Wales","NSW","1 BR Flat",200,7601
"2480","Lindendale","Sydney","New South Wales","NSW","1 BR Flat",200,7606
"2480","Mckees Hill","Sydney","New South Wales","NSW","1 BR Flat",200,7611
"2480","Mcleans Ridges","Sydney","New South Wales","NSW","1 BR Flat",200,7616
"2480","Loftville","Sydney","New South Wales","NSW","1 BR Flat",200,7621
"2480","Marom Creek","Sydney","New South Wales","NSW","1 BR Flat",200,7626
"2480","Tullera","Sydney","New South Wales","NSW","1 BR Flat",200,7631
"2480","Tuncester","Sydney","New South Wales","NSW","1 BR Flat",200,7636
"2480","Tucki Tucki","Sydney","New South Wales","NSW","1 BR Flat",200,7641
"2480","Tuckurimba","Sydney","New South Wales","NSW","1 BR Flat",200,7646
"2480","Woodlawn","Sydney","New South Wales","NSW","1 BR Flat",200,7651
"2480","Wyrallah","Sydney","New South Wales","NSW","1 BR Flat",200,7656
"2480","Tuntable Creek","Sydney","New South Wales","NSW","1 BR Flat",200,7661
"2480","Whian Whian","Sydney","New South Wales","NSW","1 BR Flat",200,7666
"2480","Tregeagle","Sydney","New South Wales","NSW","1 BR Flat",200,7671
"2480","Ruthven","Sydney","New South Wales","NSW","1 BR Flat",200,7676
"2480","South Gundurimba","Sydney","New South Wales","NSW","1 BR Flat",200,7681
"2480","Rock Valley","Sydney","New South Wales","NSW","1 BR Flat",200,7686
"2480","Rosebank","Sydney","New South Wales","NSW","1 BR Flat",200,7691
"2480","Terania Creek","Sydney","New South Wales","NSW","1 BR Flat",200,7696
"2480","The Channon","Sydney","New South Wales","NSW","1 BR Flat",200,7701
"2480","South Lismore","Sydney","New South Wales","NSW","1 BR Flat",200,7706
"2480","Stony Chute","Sydney","New South Wales","NSW","1 BR Flat",200,7711
"2480","Chilcotts Grass","Sydney","New South Wales","NSW","1 BR Flat",200,7716
"2480","Clovass","Sydney","New South Wales","NSW","1 BR Flat",200,7721
"2480","Bungabbee","Sydney","New South Wales","NSW","1 BR Flat",200,7726
"2480","Caniaba","Sydney","New South Wales","NSW","1 BR Flat",200,7731
"2480","Corndale","Sydney","New South Wales","NSW","1 BR Flat",200,7736
"2480","Dorroughby","Sydney","New South Wales","NSW","1 BR Flat",200,7741
"2480","Clunes","Sydney","New South Wales","NSW","1 BR Flat",200,7746
"2480","Coffee Camp","Sydney","New South Wales","NSW","1 BR Flat",200,7751
"2480","Booyong","Sydney","New South Wales","NSW","1 BR Flat",200,7756
"2480","Bexhill","Sydney","New South Wales","NSW","1 BR Flat",200,7761
"2480","Blakebrook","Sydney","New South Wales","NSW","1 BR Flat",200,7766
"2480","Back Creek","Sydney","New South Wales","NSW","1 BR Flat",200,7771
"2480","Bentley","Sydney","New South Wales","NSW","1 BR Flat",200,7776
"2480","Booerie Creek","Sydney","New South Wales","NSW","1 BR Flat",200,7781
"2480","Boorabee Park","Sydney","New South Wales","NSW","1 BR Flat",200,7786
"2480","Blue Knob","Sydney","New South Wales","NSW","1 BR Flat",200,7791
"2480","Boat Harbour","Sydney","New South Wales","NSW","1 BR Flat",200,7796
"2480","Jiggi","Sydney","New South Wales","NSW","1 BR Flat",200,7801
"2480","Keerrong","Sydney","New South Wales","NSW","1 BR Flat",200,7806
"2480","Goonellabah","Sydney","New South Wales","NSW","1 BR Flat",200,7811
"2480","Howards Grass","Sydney","New South Wales","NSW","1 BR Flat",200,7816
"2480","Larnook","Sydney","New South Wales","NSW","1 BR Flat",200,7821
"2480","Leycester","Sydney","New South Wales","NSW","1 BR Flat",200,7826
"2480","Koonorigan","Sydney","New South Wales","NSW","1 BR Flat",200,7831
"2480","Lagoon Grass","Sydney","New South Wales","NSW","1 BR Flat",200,7836
"2480","Goolmangar","Sydney","New South Wales","NSW","1 BR Flat",200,7841
"2480","East Lismore","Sydney","New South Wales","NSW","1 BR Flat",200,7846
"2480","Eltham","Sydney","New South Wales","NSW","1 BR Flat",200,7851
"2480","Dungarubba","Sydney","New South Wales","NSW","1 BR Flat",200,7856
"2480","Dunoon","Sydney","New South Wales","NSW","1 BR Flat",200,7861
"2480","Georgica","Sydney","New South Wales","NSW","1 BR Flat",200,7866
"2480","Girards Hill","Sydney","New South Wales","NSW","1 BR Flat",200,7871
"2480","Eureka","Sydney","New South Wales","NSW","1 BR Flat",200,7876
"2480","Fernside","Sydney","New South Wales","NSW","1 BR Flat",200,7881
"2795","Palmers Oaky","Sydney","New South Wales","NSW","2 BR House",280,11250
"2795","Peel","Sydney","New South Wales","NSW","2 BR House",280,11256
"2795","Perthville","Sydney","New South Wales","NSW","2 BR House",280,11262
"2795","O'Connell","Sydney","New South Wales","NSW","2 BR House",280,11268
"2795","Orton Park","Sydney","New South Wales","NSW","2 BR House",280,11274
"2795","Paling Yards","Sydney","New South Wales","NSW","2 BR House",280,11280
"2795","Rockley","Sydney","New South Wales","NSW","2 BR House",280,11286
"2795","Rockley Mount","Sydney","New South Wales","NSW","2 BR House",280,11292
"2795","Sofala","Sydney","New South Wales","NSW","2 BR House",280,11298
"2795","Raglan","Sydney","New South Wales","NSW","2 BR House",280,11304
"2795","Robin Hill","Sydney","New South Wales","NSW","2 BR House",280,11310
"2795","Rock Forest","Sydney","New South Wales","NSW","2 BR House",280,11316
"2795","Milkers Flat","Sydney","New South Wales","NSW","2 BR House",280,11322
"2795","Millah Murrah","Sydney","New South Wales","NSW","2 BR House",280,11328
"2795","Mitchell","Sydney","New South Wales","NSW","2 BR House",280,11334
"2795","Llanarth","Sydney","New South Wales","NSW","2 BR House",280,11340
"2795","Locksley","Sydney","New South Wales","NSW","2 BR House",280,11346
"2795","Meadow Flat","Sydney","New South Wales","NSW","2 BR House",280,11352
"2795","Mount Rankin","Sydney","New South Wales","NSW","2 BR House",280,11358
"2795","Napoleon Reef","Sydney","New South Wales","NSW","2 BR House",280,11364
"2795","Newbridge","Sydney","New South Wales","NSW","2 BR House",280,11370
"2795","Moorilda","Sydney","New South Wales","NSW","2 BR House",280,11376
"2795","Mount David","Sydney","New South Wales","NSW","2 BR House",280,11382
"2795","Mount Panorama","Sydney","New South Wales","NSW","2 BR House",280,11388
"2795","White Rock","Sydney","New South Wales","NSW","2 BR House",280,11400
"2795","Wiagdon","Sydney","New South Wales","NSW","2 BR House",280,11406
"2795","Wambool","Sydney","New South Wales","NSW","2 BR House",280,11412
"2795","Wattle Flat","Sydney","New South Wales","NSW","2 BR House",280,11418
"2795","Watton","Sydney","New South Wales","NSW","2 BR House",280,11424
"2795","Wisemans Creek","Sydney","New South Wales","NSW","2 BR House",280,11430
"2795","Yarras","Sydney","New South Wales","NSW","2 BR House",280,11436
"2795","Yetholme","Sydney","New South Wales","NSW","2 BR House",280,11442
"2795","Wimbledon","Sydney","New South Wales","NSW","2 BR House",280,11448
"2795","Winburndale","Sydney","New South Wales","NSW","2 BR House",280,11454
"2795","Windradyne","Sydney","New South Wales","NSW","2 BR House",280,11460
"2795","Tambaroora","Sydney","New South Wales","NSW","2 BR House",280,11466
"2795","The Lagoon","Sydney","New South Wales","NSW","2 BR House",280,11472
"2795","The Rocks","Sydney","New South Wales","NSW","2 BR House",280,11478
"2795","Stewarts Mount","Sydney","New South Wales","NSW","2 BR House",280,11490
"2795","Sunny Corner","Sydney","New South Wales","NSW","2 BR House",280,11496
"2795","Twenty Forests","Sydney","New South Wales","NSW","2 BR House",280,11502
"2795","Upper Turon","Sydney","New South Wales","NSW","2 BR House",280,11508
"2795","Walang","Sydney","New South Wales","NSW","2 BR House",280,11514
"2795","Triangle Flat","Sydney","New South Wales","NSW","2 BR House",280,11520
"2795","Trunkey Creek","Sydney","New South Wales","NSW","2 BR House",280,11526
"2795","Turondale","Sydney","New South Wales","NSW","2 BR House",280,11532
"2795","Clear Creek","Sydney","New South Wales","NSW","2 BR House",280,11538
"2795","Colo","Sydney","New South Wales","NSW","2 BR House",280,11544
"2795","Copperhannia","Sydney","New South Wales","NSW","2 BR House",280,11550
"2795","Caloola","Sydney","New South Wales","NSW","2 BR House",280,11556
"2795","Charles Sturt University","Sydney","New South Wales","NSW","2 BR House",280,11562
"2795","Charlton","Sydney","New South Wales","NSW","2 BR House",280,11568
"2795","Dark Corner","Sydney","New South Wales","NSW","2 BR House",280,11574
"2795","Dog Rocks","Sydney","New South Wales","NSW","2 BR House",280,11580
"2795","Dunkeld","Sydney","New South Wales","NSW","2 BR House",280,11586
"2795","Cow Flat","Sydney","New South Wales","NSW","2 BR House",280,11592
"2795","Crudine","Sydney","New South Wales","NSW","2 BR House",280,11598
"2795","Curragh","Sydney","New South Wales","NSW","2 BR House",280,11604
"2795","Bald Ridge","Sydney","New South Wales","NSW","2 BR House",280,11610
"2795","Ballyroe","Sydney","New South Wales","NSW","2 BR House",280,11616
"2795","Bathampton","Sydney","New South Wales","NSW","2 BR House",280,11622
"2795","Abercrombie River","Sydney","New South Wales","NSW","2 BR House",280,11628
"2795","Arkell","Sydney","New South Wales","NSW","2 BR House",280,11634
"2795","Arkstone","Sydney","New South Wales","NSW","2 BR House",280,11640
"2795","Brewongle","Sydney","New South Wales","NSW","2 BR House",280,11646
"2795","Bruinbun","Sydney","New South Wales","NSW","2 BR House",280,11652
"2795","Burraga","Sydney","New South Wales","NSW","2 BR House",280,11658
"2795","Billywillinga","Sydney","New South Wales","NSW","2 BR House",280,11670
"2795","Box Ridge","Sydney","New South Wales","NSW","2 BR House",280,11676
"2795","Hobbys Yards","Sydney","New South Wales","NSW","2 BR House",280,11682
"2795","Isabella","Sydney","New South Wales","NSW","2 BR House",280,11688
"2795","Jeremy","Sydney","New South Wales","NSW","2 BR House",280,11694
"2795","Glanmire","Sydney","New South Wales","NSW","2 BR House",280,11700
"2795","Gormans Hill","Sydney","New South Wales","NSW","2 BR House",280,11706
"2795","Gowan","Sydney","New South Wales","NSW","2 BR House",280,11712
"2795","Kirkconnell","Sydney","New South Wales","NSW","2 BR House",280,11718
"2795","Laffing Waters","Sydney","New South Wales","NSW","2 BR House",280,11724
"2795","Limekilns","Sydney","New South Wales","NSW","2 BR House",280,11730
"2795","Judds Creek","Sydney","New South Wales","NSW","2 BR House",280,11736
"2795","Kelso","Sydney","New South Wales","NSW","2 BR House",280,11742
"2795","Killongbutta","Sydney","New South Wales","NSW","2 BR House",280,11748
"2795","Evans Plains","Sydney","New South Wales","NSW","2 BR House",280,11754
"2795","Fitzgeralds Valley","Sydney","New South Wales","NSW","2 BR House",280,11760
"2795","Forest Grove","Sydney","New South Wales","NSW","2 BR House",280,11766
"2795","Duramana","Sydney","New South Wales","NSW","2 BR House",280,11772
"2795","Eglinton","Sydney","New South Wales","NSW","2 BR House",280,11778
"2795","Essington","Sydney","New South Wales","NSW","2 BR House",280,11784
"2795","Gemalla","Sydney","New South Wales","NSW","2 BR House",280,11790
"2795","Georges Plains","Sydney","New South Wales","NSW","2 BR House",280,11796
"2795","Gilmandyke","Sydney","New South Wales","NSW","2 BR House",280,11802
"2795","Fosters Valley","Sydney","New South Wales","NSW","2 BR House",280,11808
"2795","Freemantle","Sydney","New South Wales","NSW","2 BR House",280,11814
"2795","Garthowen","Sydney","New South Wales","NSW","2 BR House",280,11820
"2795","Palmers Oaky","Sydney","New South Wales","NSW","3 BR Flat",315,11249
"2795","Peel","Sydney","New South Wales","NSW","3 BR Flat",315,11255
"2795","Perthville","Sydney","New South Wales","NSW","3 BR Flat",315,11261
"2795","O'Connell","Sydney","New South Wales","NSW","3 BR Flat",315,11267
"2795","Orton Park","Sydney","New South Wales","NSW","3 BR Flat",315,11273
"2795","Paling Yards","Sydney","New South Wales","NSW","3 BR Flat",315,11279
"2795","Rockley","Sydney","New South Wales","NSW","3 BR Flat",315,11285
"2795","Rockley Mount","Sydney","New South Wales","NSW","3 BR Flat",315,11291
"2795","Sofala","Sydney","New South Wales","NSW","3 BR Flat",315,11297
"2795","Raglan","Sydney","New South Wales","NSW","3 BR Flat",315,11303
"2795","Robin Hill","Sydney","New South Wales","NSW","3 BR Flat",315,11309
"2795","Rock Forest","Sydney","New South Wales","NSW","3 BR Flat",315,11315
"2795","Milkers Flat","Sydney","New South Wales","NSW","3 BR Flat",315,11321
"2795","Millah Murrah","Sydney","New South Wales","NSW","3 BR Flat",315,11327
"2795","Mitchell","Sydney","New South Wales","NSW","3 BR Flat",315,11333
"2795","Llanarth","Sydney","New South Wales","NSW","3 BR Flat",315,11339
"2795","Locksley","Sydney","New South Wales","NSW","3 BR Flat",315,11345
"2795","Meadow Flat","Sydney","New South Wales","NSW","3 BR Flat",315,11351
"2795","Mount Rankin","Sydney","New South Wales","NSW","3 BR Flat",315,11357
"2795","Napoleon Reef","Sydney","New South Wales","NSW","3 BR Flat",315,11363
"2795","Newbridge","Sydney","New South Wales","NSW","3 BR Flat",315,11369
"2795","Moorilda","Sydney","New South Wales","NSW","3 BR Flat",315,11375
"2795","Mount David","Sydney","New South Wales","NSW","3 BR Flat",315,11381
"2795","Mount Panorama","Sydney","New South Wales","NSW","3 BR Flat",315,11387
"2795","White Rock","Sydney","New South Wales","NSW","3 BR Flat",315,11399
"2795","Wiagdon","Sydney","New South Wales","NSW","3 BR Flat",315,11405
"2795","Wambool","Sydney","New South Wales","NSW","3 BR Flat",315,11411
"2795","Wattle Flat","Sydney","New South Wales","NSW","3 BR Flat",315,11417
"2795","Watton","Sydney","New South Wales","NSW","3 BR Flat",315,11423
"2795","Wisemans Creek","Sydney","New South Wales","NSW","3 BR Flat",315,11429
"2795","Yarras","Sydney","New South Wales","NSW","3 BR Flat",315,11435
"2795","Yetholme","Sydney","New South Wales","NSW","3 BR Flat",315,11441
"2795","Wimbledon","Sydney","New South Wales","NSW","3 BR Flat",315,11447
"2795","Winburndale","Sydney","New South Wales","NSW","3 BR Flat",315,11453
"2795","Windradyne","Sydney","New South Wales","NSW","3 BR Flat",315,11459
"2795","Tambaroora","Sydney","New South Wales","NSW","3 BR Flat",315,11465
"2795","The Lagoon","Sydney","New South Wales","NSW","3 BR Flat",315,11471
"2795","The Rocks","Sydney","New South Wales","NSW","3 BR Flat",315,11477
"2795","Stewarts Mount","Sydney","New South Wales","NSW","3 BR Flat",315,11489
"2795","Sunny Corner","Sydney","New South Wales","NSW","3 BR Flat",315,11495
"2795","Twenty Forests","Sydney","New South Wales","NSW","3 BR Flat",315,11501
"2795","Upper Turon","Sydney","New South Wales","NSW","3 BR Flat",315,11507
"2795","Walang","Sydney","New South Wales","NSW","3 BR Flat",315,11513
"2795","Triangle Flat","Sydney","New South Wales","NSW","3 BR Flat",315,11519
"2795","Trunkey Creek","Sydney","New South Wales","NSW","3 BR Flat",315,11525
"2795","Turondale","Sydney","New South Wales","NSW","3 BR Flat",315,11531
"2795","Clear Creek","Sydney","New South Wales","NSW","3 BR Flat",315,11537
"2795","Colo","Sydney","New South Wales","NSW","3 BR Flat",315,11543
"2795","Copperhannia","Sydney","New South Wales","NSW","3 BR Flat",315,11549
"2795","Caloola","Sydney","New South Wales","NSW","3 BR Flat",315,11555
"2795","Charles Sturt University","Sydney","New South Wales","NSW","3 BR Flat",315,11561
"2795","Charlton","Sydney","New South Wales","NSW","3 BR Flat",315,11567
"2795","Dark Corner","Sydney","New South Wales","NSW","3 BR Flat",315,11573
"2795","Dog Rocks","Sydney","New South Wales","NSW","3 BR Flat",315,11579
"2795","Dunkeld","Sydney","New South Wales","NSW","3 BR Flat",315,11585
"2795","Cow Flat","Sydney","New South Wales","NSW","3 BR Flat",315,11591
"2795","Crudine","Sydney","New South Wales","NSW","3 BR Flat",315,11597
"2795","Curragh","Sydney","New South Wales","NSW","3 BR Flat",315,11603
"2795","Bald Ridge","Sydney","New South Wales","NSW","3 BR Flat",315,11609
"2795","Ballyroe","Sydney","New South Wales","NSW","3 BR Flat",315,11615
"2795","Bathampton","Sydney","New South Wales","NSW","3 BR Flat",315,11621
"2795","Abercrombie River","Sydney","New South Wales","NSW","3 BR Flat",315,11627
